cs1_site,cs1_siteName,cs1_product,cs1_productName,cs1_year,cs1_yearName,cs1_number_of_classes,cs1_courseaId,statecode,statecode_Value,statuscode,statuscode_Value,cs1_status,cs1_status_value,cs1_name,cs1_code,CreatedOn,cs1_startdate,cs1_enddate
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,22FCDB74-D023-E111-AE1B-005056BD5C9D,מכינה מתמטיקה 4,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,1,D9F86985-78A0-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 4 - קיץ בג' 2023 @home,976230000,46:44.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,3,274F13D1-86A6-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 @home,505220000,44:11.0,00:00.0,00:00.0
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E658758-F699-EC11-A8C8-00505697537D,קיץ פס' 2027,,B2E83A66-87A6-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - קיץ פס' 2027 ת""א - מגדלי אלון",503275100,48:21.0,00:00.0,00:00.0
EE0B8076-F270-E011-A41E-005056BD3748,ירושלים,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,4,EF986DA5-E6A8-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2023 ירושלים,505230900,15:19.0,00:00.0,00:00.0
2D4C9318-5E5A-E711-A4E6-0050569937A8,גני תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,E1AF5D9D-AF77-EC11-A8C8-00505697537D,סתיו פס' 2024,,13C8E3EE-F7A8-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2024 גני תקווה,504245000,18:59.0,00:00.0,00:00.0
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CB552064-5D27-EC11-A8D9-00505697537D,קיץ פס' 2023,2,41E44D62-12A9-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2023 רחובות,503233100,28:26.0,00:00.0,00:00.0
EE0B8076-F270-E011-A41E-005056BD3748,ירושלים,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,6C9CF6E1-B0AD-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2024 ירושלים,502240900,33:00.0,00:00.0,00:00.0
769D5DED-FC18-E111-B8F6-005056BD3748,עפולה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,1,3389421F-B2AD-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 עפולה,505221600,41:49.0,00:00.0,00:00.0
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,6A0ED392-93AE-EC11-A8C8-00505697537D,סתיו פס' 2026,,6CF2EEA3-93AE-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2026 הרצליה,504260200,36:14.0,00:00.0,00:00.0
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BEBD1FBA-6C56-EC11-A8C8-00505697537D,קיץ פס' 2024,,3C3E4344-10B0-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2024 באר שבע,503241000,00:54.0,00:00.0,00:00.0
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,1,009468E7-B3B0-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - קיץ בג' 2023 ראשון לציון,126230300,32:07.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,3,1DD625C8-B8B0-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 5 - קיץ בג' 2023 ת""א - קרמניצקי",996235700,07:03.0,00:00.0,00:00.0
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,1,6B4B5733-BAB0-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - קיץ בג' 2023 כפר סבא,996230700,17:12.0,00:00.0,00:00.0
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A042C4C0-ABAE-E811-8A51-00505697537D,מכינה פיסיקה,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,1,96E3C799-BAB0-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה פיסיקה - קיץ בג' 2023 ת""א - מגדלי אלון",896235100,20:04.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",BE5D9626-5F87-E011-942D-005056BD3748,ספרות 3,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,1,9C5E7C2B-BBB0-EC11-A8C8-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"ספרות 3 - קיץ בג' 2023 ת""א - קרמניצקי",316235700,24:08.0,00:00.0,00:00.0
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,92D816EC-2CFF-EB11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 5 - חורף בג' 2023 ת""א - מגדלי אלון",127235100,30:00.0,00:00.0,00:00.0
27D74FAF-B386-E011-942D-005056BD3748,אשדוד,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,1,9DFE47F3-D603-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2022 אשדוד,504221300,57:18.0,00:00.0,00:00.0
EF0B8076-F270-E011-A41E-005056BD3748,פתח תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,3,4B25117F-7905-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 פתח תקווה,505220600,53:13.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,5F2C2835-8BC2-EA11-81AC-00505697537D,אביב פס' 2022,,2EA7CFC3-320A-EC11-A8D9-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,מכינה פסיכומטרי - אביב פס' 2022 @home,512220000,09:38.0,00:00.0,00:00.0
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,DED80917-6511-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 5 - חורף בג' 2023 ת""א - מגדלי אלון",997235100,57:22.0,00:00.0,00:00.0
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,3BA76BC2-5115-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 4 - חורף בג' 2023 ת""א - מגדלי אלון",117235100,49:10.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,22FCDB74-D023-E111-AE1B-005056BD5C9D,מכינה מתמטיקה 4,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,CBCE3091-F815-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 4 - חורף בג' 2023 @home,977230000,43:10.0,00:00.0,00:00.0
EE0B8076-F270-E011-A41E-005056BD3748,ירושלים,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,2,5D31D742-2324-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2022 ירושלים,504220900,24:02.0,00:00.0,00:00.0
EE0B8076-F270-E011-A41E-005056BD3748,ירושלים,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,4,7813762A-4F24-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 ירושלים,502230900,38:18.0,00:00.0,00:00.0
0758F5D0-682F-E911-AD77-00505697537D,נהריה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,1,0A72AE0A-5024-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 נהריה,502231700,44:43.0,00:00.0,00:00.0
2168DCEA-8AD5-E611-A6A0-0050569937A8,נתניה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,3,E7899D5E-E024-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 נתניה,505224700,57:43.0,00:00.0,00:00.0
C746C8EA-B386-E011-942D-005056BD3748,חיפה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,2,9C47C352-0D25-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2022 חיפה,504220800,19:38.0,00:00.0,00:00.0
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,1,B80BBA86-D125-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2022 מודיעין,504223500,43:59.0,00:00.0,00:00.0
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,7,C4CB7070-6826-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 כפר סבא,502230700,44:15.0,00:00.0,00:00.0
EE0B8076-F270-E011-A41E-005056BD3748,ירושלים,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CB552064-5D27-EC11-A8D9-00505697537D,קיץ פס' 2023,2,E95CDA97-5D27-EC11-A8D9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2023 ירושלים,503230900,59:17.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CD774DFE-406E-E811-826D-00505697537D,חורף פס' 2020,,8AD50482-5EA9-EA11-A8DD-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2020 אינטרנט,505200000,03:17.0,00:00.0,00:00.0
EA0A711B-E261-EA11-AC48-00505697537D,רמת ישי,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CD774DFE-406E-E811-826D-00505697537D,חורף פס' 2020,1,E1583B27-12AA-EA11-A8DD-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2020 רמת ישי,505205800,29:14.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,A36B3480-DF01-ED11-A9F0-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,מכינה פסיכומטרי - סתיו פס' 2023 @home,514230000,38:18.0,00:00.0,00:00.0
2168DCEA-8AD5-E611-A6A0-0050569937A8,נתניה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,5F2C2835-8BC2-EA11-81AC-00505697537D,אביב פס' 2022,3,035E20B4-A19A-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2022 נתניה,502224700,41:35.0,00:00.0,00:00.0
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,4,A53FB7C2-769B-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 באר שבע,505221000,06:35.0,00:00.0,00:00.0
2168DCEA-8AD5-E611-A6A0-0050569937A8,נתניה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,1,E28C60E7-EBA0-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2022 נתניה,504224700,47:43.0,00:00.0,00:00.0
EA0A711B-E261-EA11-AC48-00505697537D,רמת ישי,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,A8D6E894-5AF9-E811-AD77-00505697537D,חורף פס' 2021,1,B07C34D7-8BA5-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2021 רמת ישי,505215800,02:40.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,,93307427-93A5-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - חורף פס' 2022 ת""א - קרמניצקי",505225700,55:01.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,90FFFFC8-6BA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 4 - קיץ בג' 2022 ת""א - קרמניצקי",116225700,45:46.0,00:00.0,00:00.0
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,1A72D527-6CA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 4 - קיץ בג' 2022 הרצליה,116220200,48:25.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,EAB8E287-6CA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - קיץ בג' 2022 @home,126220000,51:06.0,00:00.0,00:00.0
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,9CF9F9D8-6CA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - קיץ בג' 2022 ראשון לציון,126220300,53:25.0,00:00.0,00:00.0
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,99392C4E-6DA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - קיץ בג' 2022 כפר סבא,126220700,56:36.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,3,69616498-6DA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 5 - קיץ בג' 2022 ת""א - קרמניצקי",126225700,58:50.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",B2C2B746-6187-E011-942D-005056BD3748,פיסיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,2,42517AF5-6DA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פיסיקה 5 - קיץ בג' 2022 ת""א - קרמניצקי",936225700,01:25.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",22FCDB74-D023-E111-AE1B-005056BD5C9D,מכינה מתמטיקה 4,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,2,A6402F78-6EA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 4 - קיץ בג' 2022 ת""א - קרמניצקי",976225700,04:56.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,43FE93BD-6EA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - קיץ בג' 2022 @home,996220000,06:53.0,00:00.0,00:00.0
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,95D7EA1F-6FA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - קיץ בג' 2022 כפר סבא,996220700,09:38.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",A042C4C0-ABAE-E811-8A51-00505697537D,מכינה פיסיקה,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,2,FB06E468-6FA6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה פיסיקה - קיץ בג' 2022 ת""א - קרמניצקי",896225700,11:40.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",BE5D9626-5F87-E011-942D-005056BD3748,ספרות 3,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,DFD8E90C-70A6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"ספרות 3 - קיץ בג' 2022 ת""א - קרמניצקי",316225700,16:18.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",00EC817D-6187-E011-942D-005056BD3748,"תנ""ך 3",74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,72867870-70A6-EB11-AB02-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"תנ""ך 3 - קיץ בג' 2022 ת""א - קרמניצקי",416225700,19:02.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,1,D8655FF7-74B9-EC11-AB9D-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2024 @home,997240000,54:18.0,00:00.0,00:00.0
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,,30794927-75B9-EC11-AB9D-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - חורף בג' 2024 @home,127240000,55:44.0,00:00.0,00:00.0
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B5189AD3-34BA-EC11-AB9D-00505697537D,קיץ פס' 2026,,3F0903DD-34BA-EC11-AB9D-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2026 רחובות,503263100,47:56.0,00:00.0,00:00.0
27D74FAF-B386-E011-942D-005056BD3748,אשדוד,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,8D73A07A-36C5-EC11-AB9D-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2023 אשדוד,504231300,57:14.0,00:00.0,00:00.0
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,67AC95F2-36C5-EC11-AB9D-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2024 רחובות,502243100,00:38.0,00:00.0,00:00.0
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,E1AF5D9D-AF77-EC11-A8C8-00505697537D,סתיו פס' 2024,,7CABBA14-F5C5-EC11-AB9D-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2024 כפר סבא,504240700,41:35.0,00:00.0,00:00.0
C746C8EA-B386-E011-942D-005056BD3748,חיפה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BE045B55-2A87-EC11-A8C8-00505697537D,חורף פס' 2024,,27EADBC5-F8C5-EC11-AB9D-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2024 חיפה,505240800,08:01.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,0E8BF97E-5AF9-E811-AD77-00505697537D,אביב פס' 2021,4,994968AC-974C-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - אביב פס' 2021 ת""א - קרמניצקי",502215700,28:11.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,D3755AC2-38CD-E811-8A51-00505697537D,סתיו פס' 2020,1,470D22C9-EF5D-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה פסיכומטרי - סתיו פס' 2020 ת""א - קרמניצקי",514205700,11:45.0,00:00.0,00:00.0
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,D3755AC2-38CD-E811-8A51-00505697537D,סתיו פס' 2020,1,57F932C6-DD5E-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה פסיכומטרי - סתיו פס' 2020 באר שבע,514201000,35:20.0,00:00.0,00:00.0
E537F0FE-B386-E011-942D-005056BD3748,קריות,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,D3755AC2-38CD-E811-8A51-00505697537D,סתיו פס' 2020,1,DF6A9F47-DE5E-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה פסיכומטרי - סתיו פס' 2020 קרית ביאליק,514200400,39:04.0,00:00.0,00:00.0
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,D3755AC2-38CD-E811-8A51-00505697537D,סתיו פס' 2020,1,15FCC482-DE5E-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה פסיכומטרי - סתיו פס' 2020 ראשון לציון,514200300,40:42.0,00:00.0,00:00.0
EA0A711B-E261-EA11-AC48-00505697537D,רמת ישי,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,D3755AC2-38CD-E811-8A51-00505697537D,סתיו פס' 2020,1,658A6CE2-E261-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2020 רמת ישי,504205800,49:28.0,00:00.0,00:00.0
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,286C8FAB-5AF9-E811-AD77-00505697537D,קיץ פס' 2021,4,65E721DF-B587-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - קיץ פס' 2021 ת""א - קרמניצקי",503215700,03:06.0,00:00.0,00:00.0
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,,B9AA6347-0A95-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 4 - קיץ בג' 2022 ת""א - מגדלי אלון",116225100,10:04.0,00:00.0,00:00.0
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,,194C068D-0A95-EA11-AC48-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 5 - קיץ בג' 2022 ת""א - מגדלי אלון",126225100,11:54.0,00:00.0,00:00.0
